protocol,tcp_bytes,Quic-bytes,real_time,
17,,42,24.265093,
17,,1358,24.267359,
17,,1358,24.305555,
17,,1358,24.344156,
17,,1358,24.381708,
17,,1358,24.420266,
6,24,,24.454192,
6,0,,24.4544,
17,,1358,24.457941,
6,0,,24.520872,
6,0,,24.869264,
17,,42,24.904993,
6,24,,24.906626,
17,,1358,24.907206,
6,0,,24.907222,
17,,1358,24.946844,
6,0,,24.955055,
6,24,,25.166742,
6,0,,25.166884,
6,24,,25.175025,
6,0,,25.215875,
17,,42,25.215888,
17,,1358,25.218212,
17,,1358,25.257176,
6,39,,25.290783,
6,24,,25.290787,
6,0,,25.290787,
17,,46,25.293578,
17,,1358,25.295809,
6,24,,25.305103,
6,0,,25.305482,
17,,1358,25.333917,
6,0,,25.341148,
17,,1358,25.372248,
6,24,,25.399859,
17,,1358,25.410598,
6,0,,25.422735,
6,0,,25.477042,
6,73,,25.485515,
6,63,,25.561195,
6,24,,25.605103,
6,24,,25.612714,
6,0,,25.635287,
6,24,,25.729203,
6,24,,25.830456,
6,0,,25.840291,
6,63,,25.991057,
6,24,,26.065399,
6,56,,26.102774,
6,1430,,26.311381,
6,0,,26.385661,
6,24,,26.484946,
17,,42,26.639812,
6,700,,26.639823,
6,0,,26.640998,
17,,1358,26.642049,
6,0,,26.664067,
6,0,,26.670927,
17,,1358,26.680729,
17,,42,26.704697,
17,,1358,26.71817,
17,,42,26.736394,
17,,1358,26.75695,
17,,42,26.768811,
17,,1358,26.795247,
17,,42,26.800901,
17,,1358,26.832628,
17,,42,26.832896,
17,,42,26.865404,
17,,1358,26.869868,
6,63,,26.871373,
6,0,,26.896105,
17,,42,26.898446,
17,,1358,26.907585,
6,1334,,26.923229,
6,24,,26.935431,
17,,1358,26.945615,
17,,1358,26.984098,
17,,1358,27.021587,
17,,1358,27.059365,
17,,1358,27.097114,
6,0,,27.344531,
17,,41,27.393847,
17,,1358,27.396125,
6,0,,27.406785,
6,24,,27.409253,
6,0,,27.416884,
17,,1358,27.434401,
17,,41,27.544856,
17,,1358,27.54712,
17,,1358,27.58569,
6,0,,27.663017,
6,0,,27.675188,
6,1430,,27.688965,
6,0,,27.729154,
6,1430,,27.755256,
6,1430,,27.755278,
6,0,,27.770275,
6,0,,27.787581,
6,1430,,27.796241,
6,1430,,27.796339,
6,1430,,27.81345,
6,1430,,27.8135,
17,,42,27.940065,
6,0,,27.949882,
6,0,,27.965974,
6,129,,27.974176,
6,0,,27.975128,
6,1430,,27.97579,
6,1430,,27.97588,
6,1430,,27.991849,
6,1430,,27.991869,
6,1430,,28.001011,
6,608,,28.220199,
6,24,,28.245145,
6,0,,28.249756,
6,64,,28.249764,
6,1430,,28.275628,
6,0,,28.279479,
6,0,,28.29404,
6,1430,,28.305348,
6,0,,28.371089,
6,0,,28.371096,
6,1430,,28.396968,
6,0,,28.441491,
6,63,,28.631085,
6,24,,28.695378,
6,0,,28.792957,
6,0,,28.794578,
6,1430,,28.818845,
6,1430,,28.818869,
6,0,,29.037258,
6,0,,29.102097,
6,0,,29.113367,
6,1430,,29.12806,
6,1430,,29.128189,
6,1430,,29.139233,
6,0,,29.301279,
17,,42,29.301291,
6,0,,29.304688,
6,0,,29.311288,
6,0,,29.319899,
6,0,,29.324095,
6,1430,,29.327185,
6,1430,,29.327197,
6,1430,,29.331227,
6,1430,,29.331336,
6,1430,,29.339436,
6,1430,,29.339454,
6,1430,,29.347589,
6,1430,,29.34772,
6,0,,29.353347,
6,1430,,29.355758,
6,1430,,29.355869,
6,1430,,29.36396,
6,1430,,29.36398,
6,1430,,29.37924,
6,1430,,29.379375,
6,0,,29.406626,
6,0,,29.409775,
6,1430,,29.43251,
6,1430,,29.432528,
6,1430,,29.43659,
6,0,,29.49196,
6,1430,,29.517854,
6,1430,,29.517871,
6,1430,,29.521935,
6,1430,,29.522051,
6,0,,29.583596,
6,0,,29.725505,
6,0,,29.732649,
6,1430,,29.751379,
6,1222,,29.751401,
6,1430,,29.758507,
6,1430,,29.758635,
6,0,,29.765202,
6,129,,29.83633,
6,0,,29.839914,
6,1430,,29.865789,
6,1430,,29.865921,
6,0,,29.957504,
17,,41,29.957512,
17,,37,29.959431,
6,1430,,29.983396,
6,1430,,29.983415,
6,0,,30.012656,
6,1430,,30.038543,
6,1024,,30.03856,
6,0,,30.12665,
6,1430,,30.152671,
6,0,,30.159432,
6,0,,30.224003,
6,614,,30.249771,
6,129,,30.433779,
6,0,,30.489242,
6,0,,30.504384,
6,0,,30.518383,
6,0,,30.518394,
6,0,,30.518396,
6,0,,30.521227,
6,31,,30.521236,
6,39,,30.521238,
6,0,,30.523581,
6,1430,,30.530286,
6,1430,,30.530347,
6,1430,,30.534353,
6,816,,30.534377,
6,0,,30.562388,
6,0,,30.562401,
17,,43,30.672123,
6,0,,30.672134,
6,0,,30.672137,
6,64,,30.67214,
6,0,,30.673,
6,73,,30.757446,
6,0,,30.760244,
6,24,,30.769148,
6,0,,30.803538,
6,0,,30.803545,
6,0,,30.803549,
6,0,,30.938707,
6,0,,30.941987,
17,,43,30.941994,
6,73,,31.025913,
6,0,,31.03616,
6,0,,31.03617,
6,64,,31.036173,
6,0,,31.036176,
6,0,,31.037057,
6,0,,31.042242,
6,0,,31.062207,
6,0,,31.062227,
6,64,,31.062231,
6,92,,31.062234,
6,382,,31.06224,
6,0,,31.103162,
6,0,,31.103183,
6,0,,31.103187,
17,,43,31.150272,
17,,43,31.221379,
6,31,,31.246626,
6,0,,31.247661,
17,,43,31.248832,
6,0,,31.253786,
6,0,,31.27076,
6,73,,31.297926,
6,129,,31.335007,
6,0,,31.367672,
6,0,,31.490386,
17,,42,31.490394,
17,,43,31.798032,
6,73,,31.882015,
6,24,,32.125311,
6,0,,32.138574,
17,,43,32.138585,
6,0,,32.170302,
17,,43,32.277069,
6,0,,32.328584,
17,,43,32.465826,
6,0,,32.465838,
17,,42,32.474346,
6,0,,32.513855,
17,,43,32.513862,
6,0,,32.535247,
6,0,,32.564839,
6,39,,32.564848,
17,,43,32.564852,
17,,42,32.572688,
6,0,,32.589017,
17,,43,32.696142,
17,,42,32.813619,
17,,43,32.84502,
17,,43,32.873163,
17,,42,32.887957,
17,,47,32.951332,
6,73,,32.969929,
17,,42,32.973326,
17,,36,32.97844,
17,,42,32.99882,
17,,42,33.005922,
6,0,,33.018953,
17,,43,33.288528,
17,,43,33.315706,
6,0,,33.316971,
6,64,,33.40265,
17,,42,33.402658,
6,129,,33.403418,
17,,42,33.418941,
6,0,,33.423718,
6,0,,33.448524,
6,6,,33.479756,
17,,42,33.505039,
17,,42,33.505048,
17,,43,33.538245,
17,,44,33.605278,
17,,44,33.758543,
17,,43,33.808815,
6,0,,34.032228,
17,,43,34.165859,
6,0,,34.165868,
6,1430,,34.191758,
17,,43,34.53837,
17,,43,34.571005,
6,0,,34.593732,
17,,43,34.604264,
17,,43,34.636513,
6,0,,34.904948,
17,,44,34.925834,
6,0,,34.925844,
17,,1358,34.928066,
6,0,,34.936884,
6,0,,34.936895,
6,0,,34.936898,
6,0,,34.936909,
6,0,,34.951026,
6,1430,,34.962812,
6,1430,,34.962828,
17,,1358,34.966448,
6,0,,34.971789,
6,1430,,34.9769,
6,1430,,34.977003,
6,0,,34.977944,
6,1430,,34.980982,
6,1430,,34.981099,
6,0,,34.982854,
6,0,,34.983088,
6,73,,35.145941,
6,0,,35.199813,
17,,49,35.199825,
6,0,,35.199836,
17,,1358,35.202135,
6,1430,,35.225702,
6,1430,,35.225826,
17,,1358,35.240755,
6,0,,35.241159,
17,,1358,35.279321,
6,0,,35.284167,
6,0,,35.321662,
6,1430,,35.347517,
6,1430,,35.34763,
6,0,,35.348499,
6,0,,35.35597,
6,0,,35.362001,
6,0,,35.364103,
6,0,,35.367201,
6,0,,35.369289,
6,1430,,35.374481,
6,1430,,35.37461,
6,1430,,35.378477,
6,1430,,35.378608,
6,1430,,35.386583,
6,1430,,35.386784,
6,1430,,35.394838,
6,1430,,35.394909,
6,1430,,35.403007,
6,1430,,35.403028,
6,1430,,35.411152,
6,1430,,35.411283,
6,614,,35.419227,
6,1430,,35.421109,
6,1430,,35.42124,
6,1430,,35.429301,
6,1430,,35.429416,
6,1430,,35.437475,
6,1430,,35.43759,
6,0,,35.544406,
6,0,,35.549525,
6,1430,,35.575431,
6,1430,,35.575448,
6,1430,,35.579494,
6,1430,,35.579625,
6,0,,35.633837,
6,0,,35.633848,
6,0,,35.635915,
6,0,,35.642134,
6,0,,35.642142,
6,0,,35.644197,
6,0,,35.649511,
6,0,,35.649517,
6,1430,,35.659746,
6,1430,,35.65977,
6,1430,,35.663826,
6,1430,,35.663835,
6,1430,,35.672001,
6,1430,,35.672129,
6,1430,,35.680175,
6,1430,,35.680291,
6,1430,,35.688433,
6,1430,,35.688441,
6,1430,,35.696529,
6,1430,,35.696578,
6,1430,,35.704705,
6,1430,,35.704726,
6,1430,,35.712859,
6,1430,,35.712963,
6,0,,35.714167,
6,1430,,35.721057,
6,1430,,35.72515,
6,1430,,35.725159,
6,1430,,35.740076,
6,1430,,35.740085,
6,56,,35.758011,
6,0,,36.027699,
6,0,,36.027709,
6,1430,,36.053557,
6,112,,36.053574,
6,0,,36.073818,
6,0,,36.15775,
6,1430,,36.183643,
6,1430,,36.183657,
6,0,,36.270657,
6,0,,36.270668,
6,1430,,36.296535,
6,0,,36.311726,
6,0,,36.525561,
6,1430,,36.551451,
6,64,,36.685791,
6,0,,36.686649,
6,0,,36.784535,
,0,,36.784544,
,0,,36.78501,
6,0,,36.785132,
,0,,36.78514,
6,0,,36.789835,
,0,,36.789842,
6,0,,36.790216,
,0,,36.7904,
6,0,,36.884963,
6,1430,,36.91085,
6,1430,,36.910955,
6,0,,37.25078,
6,64,,37.250792,
6,538,,37.250797,
6,0,,37.251671,
6,1430,,37.276676,
6,1430,,37.276694,
6,0,,37.29184,
6,0,,37.711112,
6,0,,38.108286,
6,39,,38.111764,
6,0,,38.111772,
6,0,,38.111775,
6,0,,38.135907,
6,1430,,38.137696,
6,0,,38.157685,
6,0,,38.336357,
6,0,,38.468095,
6,129,,38.541668,
6,0,,38.645691,
6,0,,38.645703,
6,1430,,38.671608,
6,0,,38.686805,
6,72,,38.717159,
6,24,,39.553396,
6,129,,39.562103,
6,0,,40.027646,
6,1430,,40.053532,
6,1430,,40.053557,
6,0,,40.77044,
6,0,,41.096056,
6,1430,,41.121955,
6,1430,,41.12197,
6,0,,41.557543,
6,1430,,41.583447,
6,1430,,41.583573,
6,0,,41.619849,
6,1430,,41.645741,
6,1430,,41.645865,
6,0,,41.683152,
6,1430,,41.709146,
6,1222,,41.709162,
6,0,,41.746453,
6,1430,,41.772357,
6,1430,,41.772377,
6,129,,41.798094,
6,0,,42.014674,
6,0,,42.014681,
6,96,,42.040334,
6,0,,42.060972,
6,0,,42.077591,
6,1430,,42.103456,
6,1430,,42.103593,
6,0,,42.294726,
6,0,,42.294734,
6,1430,,42.32064,
6,1430,,42.320662,
6,0,,42.335745,
6,0,,42.385039,
6,1430,,42.410942,
6,1430,,42.410963,
6,0,,42.477237,
6,1430,,42.503141,
6,1430,,42.50316,
6,0,,42.564498,
6,1430,,42.5904,
6,1430,,42.590417,
6,0,,42.746476,
17,,41,42.746484,
17,,1358,42.748715,
6,1430,,42.772361,
6,928,,42.772377,
17,,1358,42.78728,
17,,1358,42.825904,
17,,1358,42.863343,
17,,1358,42.901667,
17,,1358,42.939013,
6,0,,42.957525,
17,,1358,42.977412,
17,,1358,43.015029,
6,0,,43.027991,
17,,1358,43.05171,
17,,1358,43.090268,
6,0,,43.096147,
17,,1358,43.127772,
17,,1358,43.166076,
17,,1358,43.203599,
17,,1358,43.242159,
17,,1358,43.27923,
17,,1358,43.31766,
6,0,,43.350023,
17,,1358,43.355867,
6,1430,,43.375904,
17,,1358,43.393488,
17,,1358,43.430926,
17,,41,43.454435,
17,,1358,43.468748,
17,,1358,43.507307,
6,0,,43.535218,
17,,1358,43.544601,
6,1430,,43.561097,
6,1430,,43.561118,
17,,1358,43.58297,
17,,1358,43.621186,
17,,1358,43.657737,
17,,1358,43.696506,
17,,1358,43.734001,
17,,1358,43.771546,
17,,1358,43.809822,
17,,1358,43.847248,
6,0,,43.858662,
6,1430,,43.884553,
6,1430,,43.884593,
17,,1358,43.885593,
17,,1358,43.922875,
17,,1358,43.961278,
17,,1358,43.998844,
17,,1358,44.037461,
17,,1358,44.075034,
17,,1358,44.113307,
17,,1358,44.150784,
17,,1358,44.189098,
17,,1358,44.22546,
17,,1358,44.263826,
17,,1358,44.301267,
17,,1358,44.339702,
17,,1358,44.377261,
17,,1358,44.415726,
17,,1358,44.453324,
17,,1358,44.491404,
17,,1358,44.528997,
17,,1358,44.56726,
17,,1358,44.604815,
17,,1358,44.642381,
17,,1358,44.680986,
17,,1358,44.718539,
17,,1358,44.756743,
17,,1358,44.794181,
17,,1358,44.831496,
17,,1358,44.869796,
17,,1358,44.907239,
17,,1358,44.945768,
17,,1358,44.983237,
17,,1358,45.020625,
17,,1358,45.058934,
17,,1358,45.097385,
17,,1358,45.134664,
17,,1358,45.172707,
17,,1358,45.210654,
17,,1358,45.248103,
17,,1358,45.28684,
6,0,,45.482989,
6,517,,45.483,
17,,41,45.483004,
6,0,,45.483008,
17,,1358,45.484375,
6,1430,,45.50897,
17,,1358,45.523736,
6,0,,45.529049,
6,1430,,45.589079,
6,129,,45.594972,
6,0,,46.336352,
6,129,,46.392488,
6,0,,46.415991,
6,1430,,46.619962,
6,0,,47.309529,
6,129,,47.329343,
6,0,,47.350764,
6,39,,48.059223,
6,0,,48.059408,
6,0,,48.070245,
6,39,,48.126282,
6,129,,48.231083,
6,39,,48.241546,
6,129,,48.265964,
6,39,,48.465186,
6,39,,48.905119,
6,0,,49.014398,
6,517,,49.014408,
6,0,,49.014413,
6,1430,,49.040296,
6,0,,49.060298,
6,0,,49.060984,
6,0,,49.229526,
6,0,,49.372981,
6,517,,49.372991,
17,,41,49.372995,
17,,1358,49.37553,
6,0,,49.396838,
6,0,,49.414031,
17,,1358,49.414654,
6,1430,,49.474293,
6,0,,49.555645,
17,,41,49.555658,
6,0,,49.555662,
17,,1358,49.557992,
6,1430,,49.581545,
17,,1358,49.596936,
6,1430,,49.627993,
6,73,,49.715247,
6,0,,49.771363,
6,39,,49.777106,
6,1430,,49.797266,
6,1430,,49.79729,
6,73,,49.978705,
6,0,,50.125523,
6,73,,50.242678,
6,0,,50.370979,
6,0,,50.416347,
6,1430,,50.497321,
6,0,,50.499803,
6,1430,,50.525732,
6,73,,50.77869,
6,0,,51.359773,
6,1430,,51.385671,
6,1430,,51.385693,
6,73,,51.866706,
6,0,,52.272767,
6,1430,,52.298654,
6,1430,,52.298679,
6,1430,,53.505388,
6,73,,53.978608,
6,517,,53.993316,
6,0,,53.993325,
6,517,,53.993329,
6,502,,54.019161,
6,0,,54.034176,
6,0,,54.039244,
6,0,,54.093514,
6,1430,,54.11941,
6,1430,,54.119427,
6,56,,54.715104,
6,0,,55.364153,
6,0,,55.651054,
6,0,,55.652052,
6,0,,55.652237,
6,194,,55.652538,
6,838,,55.652653,
6,1430,,55.707981,
6,129,,55.949895,
6,129,,58.522615,
6,0,,58.772078,
6,517,,58.772087,
6,1430,,58.797983,
6,1430,,58.798001,
6,0,,58.813045,
6,0,,59.19577,
6,1430,,59.221683,
6,928,,59.221706,
6,0,,59.446757,
6,0,,59.446767,
6,1430,,59.472649,
6,614,,59.472666,
6,0,,59.481258,
6,0,,59.490347,
6,1430,,59.649339,
6,0,,61.734327,
6,0,,62.0339,
6,0,,62.033912,
6,1430,,62.059776,
6,1430,,62.059826,
6,0,,62.059831,
6,0,,62.10309,
6,1430,,62.129011,
6,1430,,62.129032,
6,0,,62.173369,
6,0,,62.173379,
6,1430,,62.19925,
6,1430,,62.199309,
6,0,,62.63006,
6,24,,62.673836,
6,0,,62.708165,
6,24,,62.836305,
6,0,,62.836325,
6,0,,62.879748,
6,0,,62.975828,
6,0,,63.127481,
6,0,,63.203413,
6,0,,63.22356,
6,0,,63.437526,
6,0,,63.471295,
6,6,,63.474268,
6,0,,63.623462,
6,1064,,63.669599,
6,0,,63.674792,
6,0,,63.760756,
6,0,,63.823493,
6,0,,63.925233,
6,0,,63.959632,
6,0,,64.173203,
6,0,,64.188202,
6,0,,64.211985,
6,0,,64.212004,
6,0,,64.212008,
6,0,,64.212016,
6,0,,64.212021,
17,,1358,64.222806,
6,1430,,64.237877,
6,1430,,64.237921,
6,0,,64.23794,
6,0,,64.237999,
6,0,,64.256833,
6,0,,64.257659,
6,0,,64.42873,
17,,41,64.42874,
6,1430,,64.454625,
17,,34,64.455361,
6,0,,64.623478,
6,0,,64.669165,
6,0,,64.951324,
6,0,,65.323019,
6,517,,65.323027,
6,1430,,65.348971,
6,1430,,65.348993,
6,0,,65.368904,
6,0,,65.659648,
6,1430,,65.671184,
6,129,,65.674193,
6,1430,,65.68557,
6,0,,65.701638,
6,0,,66.09929,
6,0,,66.173262,
6,0,,66.263126,
6,1430,,66.289007,
6,0,,66.337914,
6,0,,66.57805,
6,0,,66.607558,
6,39,,66.893859,
6,0,,66.934429,
6,0,,67.05802,
6,0,,67.076188,
6,129,,67.226735,
6,24,,67.836486,
6,1430,,67.995982,
6,0,,68.049284,
6,129,,68.934327,
6,0,,69.311408,
6,0,,69.325514,
6,0,,69.325516,
6,1430,,69.337297,
6,0,,69.366153,
6,0,,69.492212,
6,0,,69.949059,
6,0,,69.951189,
6,0,,69.951196,
6,0,,69.952276,
6,0,,69.954458,
6,0,,69.957654,
6,0,,69.957659,
6,0,,69.957663,
6,1430,,69.974944,
6,1430,,69.975049,
6,1430,,69.979135,
6,1430,,69.979242,
6,1430,,69.987218,
6,1318,,69.987231,
6,1430,,69.995067,
6,1430,,69.995198,
6,1430,,70.003259,
6,1430,,70.003268,
6,1430,,70.011413,
6,1430,,70.011519,
6,1430,,70.019602,
6,1430,,70.019626,
6,1430,,70.027786,
6,1430,,70.027795,
6,1430,,70.035968,
6,1430,,70.036022,
6,0,,70.212062,
6,1430,,70.237981,
6,1430,,70.237999,
6,24,,70.55383,
6,0,,70.756946,
6,1430,,71.937328,
6,73,,75.034779,
6,0,,75.213524,
6,73,,75.282507,
6,0,,75.286106,
6,73,,75.530713,
6,0,,75.593297,
6,0,,75.593308,
6,517,,75.593311,
6,0,,75.593337,
6,0,,75.593342,
6,0,,75.593345,
6,0,,75.593348,
6,0,,75.593354,
6,0,,75.593358,
6,0,,75.593361,
6,1430,,75.619178,
6,224,,75.619198,
6,0,,75.633611,
6,0,,75.633631,
6,0,,75.634194,
6,0,,75.638527,
6,0,,75.639233,
6,0,,75.639242,
6,0,,75.639969,
6,0,,75.640246,
6,0,,75.676646,
6,0,,75.684601,
6,0,,75.692751,
6,0,,75.69276,
6,0,,75.695877,
6,0,,75.695885,
6,0,,75.698991,
6,0,,75.698997,
6,1430,,75.702566,
6,1430,,75.71051,
6,1430,,75.71053,
6,1430,,75.718636,
6,1430,,75.718767,
6,1430,,75.724861,
6,1430,,75.724963,
6,0,,75.934654,
6,73,,76.026937,
6,0,,76.085918,
6,1430,,76.11181,
6,0,,76.192652,
6,0,,76.192672,
6,1091,,76.193445,
6,0,,76.194925,
6,1430,,76.218567,
6,0,,76.239387,
6,0,,76.300625,
6,0,,76.305055,
6,0,,76.323233,
6,0,,76.550593,
6,0,,76.770782,
6,0,,76.798549,
6,0,,77.106856,
6,0,,77.106866,
6,1430,,77.132752,
6,1430,,77.132866,
6,0,,77.146788,
6,0,,77.310155,
6,0,,77.310164,
6,0,,77.310168,
6,0,,77.31017,
6,0,,77.310174,
6,0,,77.310177,
6,1206,,77.336015,
6,1430,,77.337767,
6,1430,,77.337896,
6,1430,,77.345942,
6,1430,,77.346072,
6,1430,,77.354118,
6,1430,,77.354248,
6,1430,,77.362309,
6,1430,,77.36233,
6,1430,,77.370471,
6,1430,,77.37049,
6,0,,77.628753,
6,0,,77.640892,
6,1430,,77.666781,
6,1430,,77.666803,
6,0,,77.727674,
6,1430,,77.753563,
6,112,,77.753574,
6,413,,77.823543,
6,0,,77.921657,
6,1430,,77.947568,
6,0,,78.021479,
6,413,,78.036864,
6,0,,78.780468,
6,0,,78.802893,
6,0,,78.802902,
6,0,,78.821524,
6,1430,,78.828792,
6,0,,78.84006,
6,1430,,78.847398,
6,1430,,78.847435,
17,,41,78.850642,
6,1430,,78.865964,
6,928,,78.865978,
17,,41,78.879523,
17,,41,79.075373,
17,,41,79.07538,
17,,36,79.077316,
6,0,,79.19088,
17,,41,79.806004,
6,0,,79.806026,
6,0,,79.806036,
6,0,,79.8472,
6,0,,79.848534,
17,,41,79.875031,
17,,41,80.012241,
17,,41,80.078527,
6,0,,80.156476,
17,,41,80.39073,
6,0,,80.390741,
6,0,,80.390747,
6,0,,80.433212,
17,,41,80.55246,
17,,41,80.608885,
6,0,,80.833223,
17,,41,81.33821,
6,0,,81.338223,
6,0,,81.338226,
6,0,,81.33823,
6,0,,81.37819,
6,0,,81.381875,
6,0,,81.38261,
6,0,,82.436473,
17,,41,82.467791,
6,0,,82.467803,
6,0,,82.467808,
6,0,,82.467821,
6,1430,,82.493678,
6,0,,82.51042,
17,,41,83.14208,
17,,41,83.169849,
6,0,,83.189753,
6,1430,,83.215618,
6,1430,,83.21579,
17,,41,83.270218,
17,,41,83.571843,
6,0,,83.571873,
17,,41,83.61165,
17,,41,83.662136,
6,0,,83.984748,
6,1430,,84.010695,
6,129,,84.122782,
17,,41,84.376693,
6,0,,84.376706,
6,1430,,84.402608,
17,,41,84.472266,
17,,41,84.50044,
6,0,,84.534509,
17,,41,84.842699,
17,,46,84.885826,
17,,36,84.912805,
17,,41,85.112161,
17,,41,85.383871,
6,0,,85.398705,
17,,41,85.411911,
17,,41,85.504274,
17,,41,85.712218,
17,,41,86.154281,
6,0,,86.173656,
17,,41,86.242484,
17,,41,86.358665,
6,0,,86.358677,
6,0,,86.401204,
17,,41,86.403816,
17,,41,86.632145,
17,,41,86.665217,
17,,41,86.709513,
17,,42,87.025548,
17,,42,87.39091,
17,,42,87.473617,
17,,42,87.56364,
6,0,,87.563656,
6,0,,87.589701,
17,,42,87.682679,
17,,42,87.709371,
17,,42,87.912597,
17,,47,87.98592,
17,,35,88.012713,
17,,42,88.239211,
6,0,,88.48242,
6,0,,88.48244,
6,0,,88.488622,
6,0,,88.488637,
6,0,,88.491682,
6,1430,,88.514519,
17,,42,88.521165,
17,,1358,88.523463,
6,0,,88.560104,
17,,42,88.560115,
17,,1358,88.562441,
6,0,,88.574777,
17,,1358,88.599637,
6,1430,,88.600666,
6,1430,,88.600709,
6,0,,88.852456,
17,,42,88.93868,
6,0,,88.938689,
6,0,,88.938692,
17,,1358,88.939855,
6,0,,88.978814,
6,0,,88.994746,
6,0,,89.107223,
6,0,,89.10933,
6,1430,,89.133104,
6,1430,,89.133126,
6,0,,89.206945,
6,0,,89.210102,
6,1430,,89.23285,
6,1430,,89.232861,
6,1430,,89.236927,
6,1430,,89.236936,
6,0,,89.387711,
6,0,,89.387722,
6,0,,89.39032,
6,0,,89.390325,
6,0,,89.390329,
6,1430,,89.41359,
6,390,,89.416035,
6,0,,89.643768,
6,1430,,89.669669,
6,1430,,89.66969,
6,0,,89.705545,
6,0,,89.708934,
6,0,,89.711552,
6,0,,89.717676,
6,0,,89.720524,
6,0,,89.722784,
6,0,,89.722795,
6,1430,,89.734823,
6,1430,,89.734942,
6,1430,,89.743658,
6,1040,,89.743676,
6,0,,89.764287,
6,0,,89.819644,
6,1430,,89.845534,
6,1430,,89.84555,
6,0,,89.854244,
6,0,,89.876597,
6,0,,90.067788,
6,0,,90.09852,
6,0,,90.343584,
6,0,,90.436435,
6,0,,90.490904,
6,0,,90.490917,
6,1430,,90.516826,
6,614,,90.516842,
6,0,,90.53208,
6,0,,90.61386,
6,1430,,90.639755,
6,1430,,90.63988,
6,0,,90.697523,
17,,43,90.711239,
17,,1358,90.713227,
6,1430,,90.723411,
6,1430,,90.723509,
6,0,,90.723597,
6,0,,90.723605,
6,1430,,90.749489,
6,1430,,90.749517,
6,0,,90.765047,
6,0,,90.833621,
6,0,,90.83461,
6,0,,90.878018,
6,1430,,90.903914,
6,1430,,90.903936,
6,0,,90.916902,
6,0,,91.025651,
6,0,,91.025658,
6,0,,91.025662,
6,1430,,91.051553,
6,0,,91.066607,
6,0,,91.146412,
6,0,,91.148905,
6,0,,91.156116,
6,0,,91.156131,
6,1430,,91.172327,
6,1430,,91.182021,
6,1430,,91.182136,
6,0,,91.202227,
6,0,,91.202233,
6,1430,,91.228168,
6,0,,91.456599,
6,1430,,91.482488,
6,1430,,91.482504,
6,0,,91.580716,
6,1430,,91.606619,
6,0,,91.677826,
6,1430,,91.703741,
6,0,,91.815486,
6,0,,91.889096,
6,1430,,92.060021,
6,0,,92.284515,
6,0,,92.284524,
6,1430,,92.310413,
6,1318,,92.310429,
6,0,,92.37068,
6,0,,92.37069,
6,0,,92.37269,
6,1430,,92.396597,
6,1430,,92.396617,
6,1430,,92.400656,
6,1430,,92.400786,
6,0,,92.560693,
6,0,,92.560702,
6,0,,92.560705,
6,0,,92.570354,
6,1430,,92.586584,
6,1318,,92.588597,
6,1430,,92.59623,
6,1430,,92.596277,
6,0,,92.803675,
6,0,,92.838683,
6,0,,92.838691,
6,0,,92.850045,
6,1430,,92.864571,
6,112,,92.864582,
6,1430,,92.875963,
6,1430,,92.875982,
6,0,,92.880131,
6,0,,92.887299,
6,0,,92.887306,
6,1430,,92.913156,
6,1430,,92.913269,
6,0,,92.930622,
6,0,,92.930631,
6,517,,92.930635,
6,0,,92.930639,
6,0,,92.930642,
6,0,,92.930646,
6,0,,92.93065,
6,0,,92.930653,
6,0,,92.930657,
6,0,,92.930661,
6,0,,92.950837,
6,1430,,92.956536,
6,224,,92.956547,
6,0,,92.970836,
6,0,,92.971799,
6,1430,,92.976803,
6,1430,,92.976934,
6,0,,92.993977,
6,1430,,93.019858,
6,1430,,93.019893,
6,1430,,93.030953,
6,0,,93.075309,
6,0,,93.079342,
6,0,,93.079349,
6,0,,93.079359,
6,0,,93.09846,
6,0,,93.098467,
6,0,,93.09847,
6,1430,,93.101209,
6,1430,,93.101219,
6,1430,,93.105255,
6,1430,,93.105373,
6,0,,93.10554,
6,0,,93.112611,
6,1430,,93.131441,
6,1430,,93.131466,
6,0,,93.203712,
6,1430,,93.229614,
6,1206,,93.229633,
6,0,,93.34902,
6,1430,,93.374925,
6,1430,,93.374945,
6,0,,93.403196,
6,1430,,93.42911,
6,1430,,93.429129,
6,0,,93.506455,
6,0,,93.531508,
6,1430,,93.532357,
6,1430,,93.53245,
6,0,,93.534565,
6,1430,,93.557392,
6,1430,,93.557408,
6,1430,,93.561472,
6,1430,,93.56157,
6,0,,93.566633,
6,1430,,93.592522,
6,1430,,93.592542,
6,0,,93.593625,
6,0,,93.593631,
6,1430,,93.619521,
6,112,,93.619537,
6,0,,93.65861,
6,0,,93.658618,
6,1206,,93.68447,
6,0,,93.897922,
6,0,,93.904304,
6,0,,93.904311,
6,0,,93.904315,
6,0,,93.904319,
6,0,,93.904322,
6,0,,93.904324,
6,0,,93.904327,
6,0,,93.904331,
6,0,,93.904333,
6,0,,93.904336,
6,517,,93.904339,
6,0,,93.904343,
6,1430,,93.923842,
6,1430,,93.923861,
6,1430,,93.930181,
6,1430,,93.93019,
6,1430,,93.936096,
6,1430,,93.936111,
6,0,,93.94665,
6,0,,93.998654,
6,0,,93.998666,
6,0,,93.998669,
6,0,,94.001929,
6,1430,,94.006589,
6,0,,94.01079,
6,1430,,94.024525,
6,1430,,94.024563,
6,1430,,94.028588,
6,1152,,94.028685,
6,1430,,94.036676,
6,1430,,94.036809,
