protocol, src_addr, dst_addr, tcp_bytes,quic_bytes,real_time
17	192.168.29.162	142.250.194.35		41	13.437101000
6	142.250.207.234	192.168.29.162	0		13.440760000
17	192.168.29.162	142.250.194.35		41	13.441107000
6	192.168.29.162	142.250.207.234	0		13.443982000
6	192.168.29.162	142.250.207.234	517		13.443990000
6	142.250.207.234	192.168.29.162	0		13.444211000
17	142.250.194.35	192.168.29.162		32	13.459682000
6	142.250.207.234	192.168.29.162	1400		13.514975000
6	142.250.207.234	192.168.29.162	3465		13.515002000
6	192.168.29.162	142.250.207.234	0		13.517312000
6	192.168.29.162	142.250.207.234	0		13.517321000
6	192.168.29.162	142.250.207.234	0		13.517325000
6	192.168.29.162	142.250.207.234	0		13.517328000
6	192.168.29.162	142.250.207.234	74		13.530082000
6	192.168.29.162	142.250.207.234	98		13.530091000
6	192.168.29.162	142.250.207.234	298		13.530095000
6	192.168.29.162	142.250.207.234	163		13.530098000
6	142.250.207.234	192.168.29.162	0		13.533646000
6	142.250.207.234	192.168.29.162	0		13.533693000
6	142.250.207.234	192.168.29.162	0		13.533695000
6	142.250.207.234	192.168.29.162	0		13.533697000
6	142.250.207.234	192.168.29.162	998		13.533909000
6	142.250.207.234	192.168.29.162	31		13.534374000
6	192.168.29.162	142.250.207.234	0		13.541027000
6	192.168.29.162	142.250.207.234	31		13.541036000
6	142.250.207.234	192.168.29.162	0		13.550046000
6	142.250.207.234	192.168.29.162	230		13.605128000
6	142.250.207.234	192.168.29.162	361		13.605151000
6	142.250.207.234	192.168.29.162	248		13.605303000
6	142.250.207.234	192.168.29.162	39		13.605431000
6	142.250.207.234	192.168.29.162	39		13.623655000
6	192.168.29.162	142.250.207.234	0		13.657869000
6	192.168.29.162	142.250.207.234	39		13.657876000
6	192.168.29.162	142.250.207.234	0		13.660997000
6	142.250.207.234	192.168.29.162	0		13.661429000
6	192.168.29.162	142.250.182.174	240		15.997736000
6	216.58.200.164	192.168.29.162	0		23.011678000
6	192.168.29.162	216.58.200.164	0		23.139756000
6	192.168.29.162	142.250.182.174	341		25.139721000
6	142.250.182.174	192.168.29.162	0		25.143156000
6	142.250.182.174	192.168.29.162	1400		31.946301000
6	192.168.29.162	142.250.182.174	0		35.114001000
6	192.168.29.162	142.250.182.174	35		35.114010000
6	192.168.29.162	142.250.182.174	35		35.114013000
6	142.250.182.174	192.168.29.162	1400		35.117525000
6	142.250.182.174	192.168.29.162	2800		35.156469000
6	142.250.182.174	192.168.29.162	1400		35.312508000
6	192.168.29.162	142.250.182.174	0		35.475887000
6	142.250.182.174	192.168.29.162	1400		35.479374000
6	192.168.29.162	142.250.182.174	0		35.481003000
6	192.168.29.162	142.250.182.174	0		35.486747000
6	192.168.29.162	142.250.182.174	0		35.490857000
6	192.168.29.162	142.250.182.174	0		35.496011000
6	142.250.182.174	192.168.29.162	1400		35.518339000
6	142.250.182.174	192.168.29.162	1400		35.518357000
6	142.250.182.174	192.168.29.162	1400		35.674343000
6	142.250.182.174	192.168.29.162	1400		35.674402000
6	192.168.29.162	142.250.182.174	0		35.730701000
6	192.168.29.162	142.250.182.174	0		35.735828000
6	192.168.29.162	142.250.182.174	0		35.743946000
6	192.168.29.162	142.250.182.174	0		35.743954000
6	142.250.182.174	192.168.29.162	1400		52.938161000
6	192.168.29.162	142.250.182.174	0		53.739441000
6	192.168.29.162	142.250.182.174	35		53.739450000
6	192.168.29.162	142.250.182.174	39		53.739453000
6	142.250.182.174	192.168.29.162	1704		53.742935000
6	142.250.182.174	192.168.29.162	1400		53.757089000
6	142.250.182.174	192.168.29.162	1400		53.757102000
6	142.250.182.174	192.168.29.162	0		53.803617000
6	142.250.182.174	192.168.29.162	0		53.803631000
17	192.168.29.162	142.250.182.174		1258	60.740566000
17	192.168.29.162	142.250.182.174		86	60.740575000
17	192.168.29.162	142.250.182.174		690	60.740579000
17	192.168.29.162	142.250.182.174		130	60.740611000
17	192.168.29.162	142.250.182.174		1258	60.740787000
17	142.250.182.174	192.168.29.162		1258	60.744291000
17	142.250.182.174	192.168.29.162		1258	60.814248000
17	142.250.182.174	192.168.29.162		816	60.814283000
17	142.250.182.174	192.168.29.162		166	60.815254000
